"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25"
"1993",0.0520065217239677,0.346720891549784,0.898914183686016,1.70696479943015,2.76981519775363,4.08667660718678,5.65691937712805,7.48001940324812,9.55552780352746,11.8830520509606,14.4622434243071,17.2927876794797,20.3744008459442,23.706821257644,27.2898079550408,31.1231372889805,35.2066006102398,39.5400023923866,44.1231586859702,48.9558958304026,54.0380493692768,59.3694621041035,64.9499873546778,70.7794822710239,76.8578111970423
"1998",0.0518354740552937,0.344483281509383,0.891688009484012,1.6914238980204,2.74237157937457,4.04354852591403,5.5941705185977,7.39358497544579,9.44123424635439,11.7366300040585,14.2793383668365,17.0689705791071,20.105171598468,23.3876183115351,26.9160110785963,30.6900716304201,34.7095425163796,38.9741796974213,43.483756645809,48.2380572594205,53.2368767016851,58.480023270167,63.9673107393537,69.6985653723491,75.673618097108
"1999",0.0490043701579274,0.308735827161341,0.778013615352609,1.44940003379957,2.31817041607606,3.38086250348379,4.63474935059191,6.07758492211004,7.70746393351268,9.52273234275217,11.5219320618872,13.7037582877327,16.0670335090463,18.6106827818801,21.3337201757837,24.2352347410701,27.3143785118763,30.5703619813378,34.0024428024629,37.6099242021272,41.3921485983858,45.3484913679039,49.4783623107914,53.7811969267072,58.2564590353167
"2000",0.050983191241524,0.333468296097352,0.85630300649618,1.61558568311749,2.60879393629579,3.83405787547633,5.28989174260728,6.97506256284528,8.888518660341,11.029341580524,13.3967182450732,15.9899189920294,18.8082806510738,21.8511985813642,25.1181136987278,28.6085094411906,32.3219047568844,36.2578473824468,40.4159143125114,44.7957068593085,49.3968454547026,54.2189732688212,59.2617475008578,64.5248439378594,70.0079530500738
"2001",0.0518989304652209,0.345312394971868,0.894363990458207,1.69717681473232,2.75252774368928,4.05950563170954,5.61738299394559,7.42555466820261,9.48350251555251,11.7907735732475,14.3469655277342,17.1517160115946,20.2046973763958,23.5056080063582,27.0541701236593,30.8501259456775,34.8932350135981,39.1832711946213,43.7200241597907,48.503293067734,53.5328884832349,58.8086305305312,64.3303469217428,70.0978763569757,76.1110616254611
"2002",0.0519947992416376,0.346567021241633,0.898416776351335,1.70589459854853,2.76792446412356,4.08370449513885,5.6525937993723,7.47405957200807,9.54764571705708,11.8729522717283,14.4496249756214,17.2773453900703,20.355822606832,23.6847922186419,27.2640079564921,31.0932430085223,35.1722860063285,39.5009366072283,44.0790085163533,48.9063260899894,53.982720303047,59.3080332485596,64.8821148256875,70.7048186962713,76.7760079596566
"2003",0.0518785144135041,0.345045673255717,0.893502957844649,1.69532529651333,2.74925903715808,4.05436920856431,5.60991067732222,7.41526286818184,9.46989425886757,11.7733413391139,14.3251908983798,17.1250730676376,20.1726505204022,23.4676140282406,27.0096801629168,30.7985834308884,34.8340788472368,39.1159340272373,43.6439334076312,48.4178712155756,53.4375523846285,58.7027944937965,64.2134201278558,69.9692639672042,75.9701638190853
"2004",0.0519642351874367,0.346166991445278,0.897124083872866,1.70311317084921,2.76301162335326,4.07598176374258,5.6413555179416,7.4585771014474,9.52716956487991,11.8467167971157,14.4168493842913,17.2372336324507,20.307567689771,23.6275752341705,27.1969994892075,31.0156038957426,35.0831680001971,39.3994829612371,43.9643544888667,48.7775993969262,53.8390415319707,59.1485162144213,64.705866899493,70.5109411147071,76.5635960877524
"2005",0.0519908578879084,0.346515488934205,0.8982504049315,1.70553638010673,2.76729191884802,4.08270983144296,5.65114662075779,7.47206568708541,9.54500824306822,11.8695733394608,14.4454035040717,17.2721789382198,20.3496071255744,23.6774221864767,27.255376495815,31.0832419836805,35.1608061090307,39.4878674322081,44.0642395087678,48.8897430740621,53.9642108301289,59.2874841358663,64.8594089907566,70.6798424483879,76.7486436422838
"2006",0.0512871781609885,0.337371707331992,0.868806669538503,1.64233342733681,2.65584043521334,3.90775898831431,5.39684089562778,7.12204951590488,9.08249984664539,11.2774185772184,13.7061196198064,16.3679880501203,19.2624646084183,22.3890372925853,25.7472359509603,29.3366230167649,33.1567911868301,37.2073583424708,41.4879675346414,45.998279890433,50.7379745293057,55.7067495750435,60.9043152857616,66.3303951589951,71.9847279819236
